0.3224022388458252,
0.3164684772491455,
0.3166663646697998,
0.31447935104370117,
0.317399263381958,
0.31550168991088867,
0.3197646141052246,
0.32125234603881836,
0.3224005699157715,
0.3526890277862549,
0.32205843925476074,
0.31772708892822266,
0.3373086452484131,
0.32306718826293945,
0.31786417961120605,
0.31693148612976074,
0.31871485710144043,
0.3173635005950928,
0.31766295433044434,
0.3200688362121582,
0.31948041915893555,
0.3368716239929199,
0.3452153205871582,
0.3412764072418213,
0.33917975425720215,
0.35093235969543457,
0.34027934074401855,
0.3410947322845459,
0.32936906814575195,
0.3225436210632324,
0.3294682502746582,
0.32574987411499023,
0.33806562423706055,
0.3564908504486084,
0.3302040100097656,
0.33173537254333496,
0.3267829418182373,
0.3284773826599121,
0.3262441158294678,
0.32807469367980957,
0.329758882522583,
0.32732415199279785,
0.3279402256011963,
0.32909250259399414,
0.32750391960144043,
0.3268404006958008,
0.3292989730834961,
0.32895421981811523,
0.3287649154663086,
0.33210039138793945,
0.33193254470825195,
0.33175206184387207,
0.33055710792541504,
0.33182573318481445,
0.332996129989624,
0.3351585865020752,
0.333709716796875,
0.33520054817199707,
0.33342862129211426,
0.3333158493041992,
0.33005690574645996,
0.32976341247558594,
0.3287675380706787,
0.3282299041748047,
0.3331031799316406,
0.33414268493652344,
0.3294694423675537,
0.3323705196380615,
0.33152222633361816,
0.33405351638793945,
0.3356921672821045,
0.3358423709869385,
0.336045503616333,
0.33585238456726074,
0.3359498977661133,
0.3419804573059082,
0.3329918384552002,
0.3323240280151367,
0.33179140090942383,
0.3330402374267578,
0.3359236717224121,
0.3329787254333496,
0.3357055187225342,
0.3346128463745117,
0.33933067321777344,
0.3350200653076172,
0.3344287872314453,
0.3343009948730469,
0.3358585834503174,
0.3359966278076172,
0.3408339023590088,
0.33493924140930176,
0.33458542823791504,
0.3347609043121338,
0.33507585525512695,
0.3359341621398926,
0.34160327911376953,
0.33302807807922363,
0.3337526321411133,
0.3346292972564697,
0.334425687789917,
0.3368687629699707,
0.3348579406738281,
0.3363621234893799,
0.33537983894348145,
0.33469486236572266,
0.33484888076782227,
0.33382678031921387,
0.3346233367919922,
0.33730006217956543,
0.33664512634277344,
0.3540165424346924,
0.35211944580078125,
0.3542196750640869,
0.3492283821105957,
0.34494447708129883,
0.33435702323913574,
0.33461666107177734,
0.33638477325439453,
0.33559656143188477,
0.33782315254211426,
0.3354470729827881,
0.3358299732208252,
0.33887314796447754,
0.33805179595947266,
0.33806586265563965,
0.3386671543121338,
0.33714771270751953,
0.3363792896270752,
0.3384079933166504,
0.3393559455871582,
0.33727216720581055,
0.33774399757385254,
0.34177684783935547,
0.33815431594848633,
0.3394198417663574,
0.3385894298553467,
0.337512731552124,
0.33842992782592773,
0.33835458755493164,
0.3365461826324463,
0.35953712463378906,
0.3383619785308838,
0.3460972309112549,
0.34117698669433594,
0.3377878665924072,
0.33991432189941406,
0.3388402462005615,
0.34067320823669434,
0.33739590644836426,
0.33922767639160156,
0.3395729064941406,
0.3425166606903076,
0.336698055267334,
0.3359551429748535,
0.33391404151916504,
0.33721494674682617,
0.354229211807251,
0.35363149642944336,
0.3550407886505127,
0.3495659828186035,
0.4154655933380127,
0.3880650997161865,
0.44261646270751953,
0.5809330940246582,
0.40790820121765137,
0.418414831161499,
0.38222575187683105,
0.39188528060913086,
0.40425562858581543,
0.48221373558044434,
0.473538875579834,
0.4402599334716797,
0.43048691749572754,
0.34089207649230957,
0.33879756927490234,
0.3485226631164551,
0.3820672035217285,
0.4363136291503906,
0.36790990829467773,
0.3911159038543701,
0.3504965305328369,
0.3434877395629883,
0.344041109085083,
0.3748438358306885,
0.34636497497558594,
0.34545326232910156,
0.3460721969604492,
0.3444952964782715,
0.3497629165649414,
0.34606266021728516,
0.3438997268676758,
0.345400333404541,
0.3985476493835449,
0.34444427490234375,
0.3484625816345215,
0.42691850662231445,
0.3468894958496094,
0.3446321487426758,
0.34599804878234863,
0.34607887268066406,
0.3468034267425537,
0.346099853515625,
0.35296201705932617,
0.3479764461517334,
0.34845733642578125,
0.34972095489501953,
0.356748104095459,
0.3497776985168457,
0.36338043212890625,
0.3504331111907959,
0.34685206413269043,
0.34693264961242676,
0.34545040130615234,
0.34810853004455566,
0.3476986885070801,
0.34757184982299805,
0.34790682792663574,
0.34874677658081055,
0.3488020896911621,
0.3480982780456543,
0.35102391242980957,
0.34989428520202637,
0.3517799377441406,
0.3516714572906494,
0.34917306900024414,
0.34860920906066895,
0.3509941101074219,
0.34996628761291504,
0.348768949508667,
0.34844112396240234,
0.35102200508117676,
0.3514540195465088,
0.36862874031066895,
0.38254213333129883,
0.3757941722869873,
0.35987281799316406,
0.376209020614624,
0.35607385635375977,
0.3676280975341797,
0.35497546195983887,
0.35567164421081543,
0.3543224334716797,
0.35405611991882324,
0.35431623458862305,
0.36093640327453613,
0.3704190254211426,
0.45879650115966797,
0.43395304679870605,
0.45292115211486816,
0.3885009288787842,
0.46582579612731934,
0.38159966468811035,
0.3978860378265381,
0.35826873779296875,
0.35971879959106445,
0.35872554779052734,
0.36102890968322754,
0.35945749282836914,
0.35967302322387695,
0.3605337142944336,
0.3612217903137207,
0.3658256530761719,
0.3830571174621582,
0.3838217258453369,
0.37902259826660156,
0.3618338108062744,
0.36069273948669434,
0.3589651584625244,
0.35930371284484863,
0.3589503765106201,
0.3585636615753174,
0.37239551544189453,
0.3623161315917969,
0.3630974292755127,
0.3612508773803711,
0.35796165466308594,
0.3787508010864258,
0.43398475646972656,
0.40236926078796387,
0.4017033576965332,
0.36998558044433594,
0.4168210029602051,
0.381911039352417,
0.36063218116760254,
0.3861856460571289,
0.3596200942993164,
0.35875606536865234,
0.3932363986968994,
0.3591151237487793,
0.38397717475891113,
0.3645355701446533,
0.3933854103088379,
0.36972498893737793,
0.3919835090637207,
0.39527153968811035,
0.3698384761810303,
0.36447596549987793,
0.3853576183319092,
0.3638181686401367,
0.364821195602417,
0.3606743812561035,
0.36892104148864746,
0.3671302795410156,
0.3704075813293457,
0.37084364891052246,
0.391571044921875,
0.362001895904541,
0.39771580696105957,
0.3592519760131836,
0.3766672611236572,
0.39737892150878906,
0.39473605155944824,
0.374971866607666,
0.3892481327056885,
0.3651704788208008,
0.3645286560058594,
0.4514038562774658,
0.43086671829223633,
0.481414794921875,
0.4050559997558594,
0.4558827877044678,
0.4498152732849121,
0.38556408882141113,
0.38501858711242676,
0.3742361068725586,
0.3875405788421631,
0.38109612464904785,
0.37760114669799805,
0.3653442859649658,
0.3666400909423828,
0.4044227600097656,
0.4079751968383789,
0.37518906593322754,
0.4509720802307129,
0.4926762580871582,
0.4663856029510498,
0.3958156108856201,
0.39764976501464844,
0.3827545642852783,
0.3911285400390625,
0.3691091537475586,
0.3877124786376953,
0.3806650638580322,
0.3649270534515381,
0.3655815124511719,
0.38281846046447754,
0.39013123512268066,
0.45169520378112793,
0.4476039409637451,
0.3939018249511719,
0.3786919116973877,
0.4387037754058838,
0.3747904300689697,
0.3597726821899414,
0.3596765995025635,
0.3580055236816406,
0.35973477363586426,
0.3581991195678711,
0.35866236686706543,
0.38628697395324707,
0.3876481056213379,
0.3890385627746582,
0.38001155853271484,
0.3803422451019287,
0.37930774688720703,
0.38019537925720215,
0.3803212642669678,
0.37909436225891113,
0.3797340393066406,
0.3869495391845703,
0.3550300598144531,
0.35460472106933594,
0.35363125801086426,
0.3559107780456543,
0.35434770584106445,
0.3548617362976074,
0.366530179977417,
0.3553428649902344,
0.3642871379852295,
0.3539443016052246,
0.3741483688354492,
0.3608574867248535,
0.38799047470092773,
0.3796656131744385,
0.36989736557006836,
0.361238956451416,
0.3826313018798828,
0.39951467514038086,
0.40561556816101074,
0.43095898628234863,
0.40427160263061523,
0.4466381072998047,
0.4041118621826172,
0.40131640434265137,
0.4120140075683594,
0.39945363998413086,
0.3899505138397217,
0.3962278366088867,
0.3769044876098633,
0.4024777412414551,
0.4320707321166992,
0.39503931999206543,
0.41912841796875,
0.39708495140075684,
0.38405299186706543,
0.3643641471862793,
0.40323877334594727,
0.3950064182281494,
0.36659789085388184,
0.40195488929748535,
0.40111231803894043,
0.41728949546813965,
0.42577075958251953,
0.41962504386901855,
0.39736223220825195,
0.3643970489501953,
0.39807653427124023,
0.40386247634887695,
0.374190092086792,
0.3589961528778076,
0.3917543888092041,
0.377117395401001,
0.407184362411499,
0.39850902557373047,
0.3918168544769287,
0.3855721950531006,
0.36536622047424316,
0.3700542449951172,
0.3778810501098633,
0.3671257495880127,
0.36311769485473633,
0.38826584815979004,
0.4794588088989258,
0.4222860336303711,
0.4168050289154053,
0.43674540519714355,
0.4669792652130127,
0.3866746425628662,
0.3957481384277344,
0.3605184555053711,
0.38347363471984863,
0.3779926300048828,
0.4110279083251953,
0.3971405029296875,
0.4143228530883789,
0.39112043380737305,
0.3712022304534912,
0.4129605293273926,
0.3993852138519287,
0.41805076599121094,
0.40642738342285156,
0.3836483955383301,
0.4004840850830078,
0.41386866569519043,
0.40268492698669434,
0.42928266525268555,
0.380556583404541,
0.4074881076812744,
0.41533732414245605,
0.4058253765106201,
0.39261341094970703,
0.3883945941925049,
0.4055042266845703,
0.41080260276794434,
0.39743757247924805,
0.4288315773010254,
