data,
0.30254507064819336,
0.30332493782043457,
0.3043394088745117,
0.3024559020996094,
0.3120758533477783,
0.30686235427856445,
0.3026297092437744,
0.30612778663635254,
0.30318427085876465,
0.3024592399597168,
0.3017590045928955,
0.30180954933166504,
0.30391836166381836,
0.30335068702697754,
0.3024413585662842,
0.30201172828674316,
0.3049888610839844,
0.30384230613708496,
0.3040885925292969,
0.30408692359924316,
0.3030576705932617,
0.3034639358520508,
0.303072452545166,
0.30302929878234863,
0.3036656379699707,
0.3017261028289795,
0.3020336627960205,
0.303666353225708,
0.3027980327606201,
0.30201268196105957,
0.30178046226501465,
0.3019125461578369,
0.3018021583557129,
0.3015403747558594,
0.30219173431396484,
0.3023996353149414,
0.30230188369750977,
0.30826830863952637,
0.30276966094970703,
0.3023335933685303,
0.3029038906097412,
0.30457615852355957,
0.30451035499572754,
0.3045775890350342,
0.3080625534057617,
0.30464601516723633,
0.30561232566833496,
0.30533909797668457,
0.30418872833251953,
0.304701566696167,
0.30441975593566895,
0.30538296699523926,
0.30555081367492676,
0.30511999130249023,
0.3059403896331787,
0.30520033836364746,
0.30463600158691406,
0.30675244331359863,
0.30698084831237793,
0.30452466011047363,
0.3329334259033203,
0.3494701385498047,
0.32068753242492676,
0.3228473663330078,
0.318493127822876,
0.30814576148986816,
0.310009241104126,
0.30615925788879395,
0.30665040016174316,
0.30571794509887695,
0.306689977645874,
0.3055884838104248,
0.3070337772369385,
0.30835938453674316,
0.3078598976135254,
0.3061678409576416,
0.3138313293457031,
0.30785584449768066,
0.30744242668151855,
0.3085017204284668,
0.305919885635376,
0.30788707733154297,
0.3079216480255127,
0.3080737590789795,
0.30570197105407715,
0.3049449920654297,
0.30676889419555664,
0.30466485023498535,
0.30477309226989746,
0.3054542541503906,
0.30760955810546875,
0.30405306816101074,
0.3077213764190674,
0.30628347396850586,
0.31255626678466797,
0.30679869651794434,
0.3065023422241211,
0.3038473129272461,
0.3040008544921875,
0.30370378494262695,
0.30492520332336426,
0.30486249923706055,
0.3046584129333496,
0.30582714080810547,
0.30587339401245117,
0.30773115158081055,
0.3078784942626953,
0.30595850944519043,
0.3060283660888672,
0.30524706840515137,
0.3049764633178711,
0.3055703639984131,
0.30416393280029297,
0.30396509170532227,
0.30425333976745605,
0.30565476417541504,
0.30586957931518555,
0.3030710220336914,
0.3032798767089844,
0.3041713237762451,
0.303786039352417,
0.30494189262390137,
0.30572962760925293,
0.3146376609802246,
0.3234870433807373,
0.31499433517456055,
0.30568718910217285,
0.30399179458618164,
0.3038902282714844,
0.3043642044067383,
0.30327868461608887,
0.30290651321411133,
0.3035252094268799,
0.30293917655944824,
0.3029499053955078,
0.3051576614379883,
0.30507373809814453,
0.30263233184814453,
0.3037114143371582,
0.3028101921081543,
0.3032875061035156,
0.30450940132141113,
0.3047964572906494,
0.3036201000213623,
0.3038330078125,
0.3033714294433594,
0.30432558059692383,
0.30267858505249023,
0.302736759185791,
0.3082001209259033,
0.3028910160064697,
0.3028836250305176,
0.3036623001098633,
0.3038163185119629,
0.30436158180236816,
0.304901123046875,
0.30572080612182617,
0.3045482635498047,
0.3178994655609131,
0.30461931228637695,
0.30460357666015625,
0.3140380382537842,
0.30277585983276367,
0.3038957118988037,
0.3042876720428467,
0.3092372417449951,
0.30645751953125,
0.3052632808685303,
0.3037838935852051,
0.30442285537719727,
0.30257678031921387,
0.3059043884277344,
0.308164119720459,
0.3090965747833252,
0.3084707260131836,
0.3040308952331543,
0.3053619861602783,
0.30397725105285645,
0.3042933940887451,
0.3036460876464844,
0.3103797435760498,
0.31343650817871094,
0.30748438835144043,
0.30453014373779297,
0.3060455322265625,
0.30364155769348145,
0.3048126697540283,
0.30337977409362793,
0.3039364814758301,
0.3080310821533203,
0.3121833801269531,
0.3120303153991699,
0.3075275421142578,
0.3136723041534424,
0.30983400344848633,
0.3107259273529053,
0.3096139430999756,
0.3110957145690918,
0.31270432472229004,
0.31069016456604004,
0.31090641021728516,
0.31206583976745605,
0.3110184669494629,
0.3125765323638916,
0.3112671375274658,
0.3124551773071289,
0.3123760223388672,
0.31226205825805664,
0.3136444091796875,
0.3150632381439209,
0.31316280364990234,
0.31447696685791016,
0.3119809627532959,
0.3115055561065674,
0.3114967346191406,
0.3120439052581787,
0.3106956481933594,
0.31310176849365234,
0.31205010414123535,
0.31267499923706055,
0.3120858669281006,
0.3121678829193115,
0.3127455711364746,
0.31444382667541504,
0.3127589225769043,
0.3123934268951416,
0.31323933601379395,
0.3118627071380615,
0.31291770935058594,
0.3122735023498535,
0.3112757205963135,
0.314241886138916,
0.31170058250427246,
0.3126800060272217,
0.31092095375061035,
0.3121645450592041,
0.3112144470214844,
0.3114595413208008,
0.3122401237487793,
0.31226682662963867,
0.31028246879577637,
0.31043219566345215,
0.3105049133300781,
0.30996227264404297,
0.31226396560668945,
0.30993103981018066,
0.31041836738586426,
0.3105466365814209,
0.310483455657959,
0.31093716621398926,
0.3101511001586914,
0.3116633892059326,
0.31133270263671875,
0.31149840354919434,
0.31282711029052734,
0.3364839553833008,
0.3424105644226074,
0.3171875476837158,
0.3149728775024414,
0.31589341163635254,
0.31165218353271484,
0.30980825424194336,
0.31015872955322266,
0.30982279777526855,
0.3120384216308594,
0.3109893798828125,
0.314007043838501,
0.31160759925842285,
0.31040382385253906,
0.31151509284973145,
0.3115205764770508,
0.3122718334197998,
0.3117258548736572,
0.31305646896362305,
0.3126230239868164,
0.3117830753326416,
0.31213927268981934,
0.31143689155578613,
0.31229186058044434,
0.3116328716278076,
0.31215810775756836,
0.31230735778808594,
0.3113844394683838,
0.31558799743652344,
0.31387901306152344,
0.3124887943267822,
0.3152480125427246,
0.31494617462158203,
0.31400203704833984,
0.31185007095336914,
0.3121912479400635,
0.3117256164550781,
0.31449103355407715,
0.3135037422180176,
0.3125343322753906,
0.3138563632965088,
0.3158299922943115,
0.31282758712768555,
0.31206750869750977,
0.31240129470825195,
0.3131556510925293,
0.3142695426940918,
0.31566739082336426,
0.31419992446899414,
0.31630730628967285,
0.31396031379699707,
0.3138437271118164,
0.31477952003479004,
0.314302921295166,
0.31658053398132324,
0.3146352767944336,
0.3138089179992676,
