0.4120216369628906,
0.21263694763183594,
0.19810819625854492,
0.1997981071472168,
0.19804644584655762,
0.1988062858581543,
0.19921302795410156,
0.19893932342529297,
0.20705699920654297,
0.20115423202514648,
0.20481634140014648,
0.20225071907043457,
0.20291590690612793,
0.20294976234436035,
0.20169544219970703,
0.20029544830322266,
0.20351529121398926,
0.20467066764831543,
0.20380568504333496,
0.20163798332214355,
0.2004070281982422,
0.20334410667419434,
0.20253682136535645,
0.2078385353088379,
0.20417094230651855,
0.20586085319519043,
0.211378812789917,
0.20254254341125488,
0.20885848999023438,
0.24552321434020996,
0.23939037322998047,
0.2477431297302246,
0.26187896728515625,
0.26515817642211914,
0.2795233726501465,
0.2711615562438965,
0.25042152404785156,
0.20396161079406738,
0.2424314022064209,
0.2536947727203369,
0.20777297019958496,
0.3466312885284424,
0.6212763786315918,
0.288327693939209,
0.45331358909606934,
0.21929693222045898,
0.21890044212341309,
0.422943115234375,
0.2088937759399414,
0.3986046314239502,
0.23582005500793457,
0.3906586170196533,
0.2053208351135254,
0.2029588222503662,
0.3129591941833496,
0.21166181564331055,
0.3832249641418457,
0.4303600788116455,
0.41965389251708984,
0.21432137489318848,
0.2294325828552246,
0.21268606185913086,
0.21004462242126465,
0.2109053134918213,
0.21095609664916992,
0.21116352081298828,
0.2247917652130127,
0.21832489967346191,
0.24381422996520996,
0.23748183250427246,
0.23421359062194824,
0.2340843677520752,
0.24039459228515625,
0.237412691116333,
0.2546854019165039,
0.24037814140319824,
0.23668360710144043,
0.23790884017944336,
0.23780536651611328,
0.24157047271728516,
0.2422623634338379,
0.24175667762756348,
0.23898887634277344,
0.2368602752685547,
0.24339723587036133,
0.24032258987426758,
0.24019169807434082,
0.23936748504638672,
0.24355769157409668,
0.24109768867492676,
0.24051237106323242,
0.240431547164917,
0.2416238784790039,
0.2480940818786621,
0.24259567260742188,
0.24036026000976562,
0.24076271057128906,
0.24085521697998047,
0.24151039123535156,
0.2426140308380127,
0.24220538139343262,
0.24039292335510254,
0.24022817611694336,
0.2396106719970703,
0.23961257934570312,
0.25029873847961426,
0.24080777168273926,
0.24029946327209473,
0.2440013885498047,
0.24251937866210938,
0.21724152565002441,
0.21657133102416992,
0.24498796463012695,
0.17771339416503906,
0.19252777099609375,
0.2798919677734375,
0.2181990146636963,
0.2203662395477295,
0.22125959396362305,
0.47303199768066406,
0.3412165641784668,
0.3989863395690918,
0.38719820976257324,
0.19971990585327148,
0.19524741172790527,
0.19404816627502441,
0.19301629066467285,
0.23111438751220703,
0.1958773136138916,
0.19988656044006348,
0.20798826217651367,
0.1994647979736328,
0.19573712348937988,
0.19881248474121094,
0.19711756706237793,
0.19379305839538574,
0.19283628463745117,
0.19326043128967285,
0.19449377059936523,
0.19793915748596191,
0.19574356079101562,
0.19422578811645508,
0.19443345069885254,
0.19419217109680176,
0.19603919982910156,
0.19927573204040527,
0.19360136985778809,
0.19263792037963867,
0.19713163375854492,
0.1970522403717041,
0.1965031623840332,
0.19415879249572754,
0.19426798820495605,
0.19343066215515137,
0.19932866096496582,
0.195786714553833,
0.21083521842956543,
0.19156813621520996,
0.1978914737701416,
0.19787001609802246,
0.2045910358428955,
0.19806385040283203,
0.19353985786437988,
0.20363664627075195,
0.19472455978393555,
0.28578829765319824,
0.32776761054992676,
0.24912118911743164,
0.2145528793334961,
0.19857144355773926,
0.21427607536315918,
0.19440054893493652,
0.1968555450439453,
0.19371461868286133,
0.19487452507019043,
0.3964097499847412,
0.2683141231536865,
0.2210557460784912,
0.21178174018859863,
0.21055078506469727,
0.2119433879852295,
0.2133636474609375,
0.21215152740478516,
0.20965290069580078,
0.210968017578125,
0.2105252742767334,
0.2120201587677002,
0.2095048427581787,
0.21613764762878418,
0.20954442024230957,
0.20994901657104492,
0.21248364448547363,
0.20897316932678223,
0.226593017578125,
0.2173292636871338,
0.20864415168762207,
0.2114245891571045,
0.2502624988555908,
0.2219102382659912,
0.2113499641418457,
0.21980953216552734,
0.23520803451538086,
0.2407379150390625,
0.23828887939453125,
0.21424055099487305,
0.2097032070159912,
0.20557713508605957,
0.2184767723083496,
0.21406102180480957,
0.22118759155273438,
0.205918550491333,
0.20577335357666016,
0.20766115188598633,
0.21214604377746582,
0.21384906768798828,
0.20987653732299805,
0.23252058029174805,
0.18011999130249023,
0.17929697036743164,
0.18744468688964844,
0.2647404670715332,
0.3356008529663086,
0.2078099250793457,
0.2061014175415039,
0.2065427303314209,
0.22974109649658203,
0.20513057708740234,
0.20929527282714844,
0.2046213150024414,
0.20448756217956543,
0.2111220359802246,
0.20360779762268066,
0.2052013874053955,
0.20505619049072266,
0.2085416316986084,
0.20859456062316895,
0.21374940872192383,
0.21255064010620117,
0.2073380947113037,
0.20867252349853516,
0.20763111114501953,
0.20784926414489746,
0.2143259048461914,
0.20700573921203613,
